date,ghi1,humidity,temperature
2023-03-28T12:29:00+0000,272.421875,58.008333,27.566667
2023-03-28T12:30:00+0000,279.433594,57.741667,27.608333
2023-03-28T12:31:00+0000,142.35026,57.525,27.675
2023-03-28T12:32:00+0000,292.513021,57.716667,27.6
2023-03-28T12:33:00+0000,291.972656,57.683333,27.666667
2023-03-28T12:34:00+0000,287.682292,57.375,27.75
2023-03-28T12:35:00+0000,286.113281,57.175,27.833333
2023-03-28T12:36:00+0000,304.69401,57.141667,27.891667
2023-03-28T12:37:00+0000,344.446615,57.091667,27.9
2023-03-28T12:38:00+0000,347.167969,56.9,28.033333
2023-03-28T12:39:00+0000,346.165365,56.641667,28.166667
2023-03-28T12:40:00+0000,345.449219,56.258333,28.275
2023-03-28T12:41:00+0000,361.953125,56.108333,28.366667
2023-03-28T12:42:00+0000,331.523438,55.575,28.483333
2023-03-28T12:43:00+0000,247.630208,55.491667,28.5
2023-03-28T12:44:00+0000,323.229167,55.641667,28.5
2023-03-28T12:45:00+0000,422.050781,55.391667,28.5
2023-03-28T12:46:00+0000,432.636719,55.183333,28.591667
2023-03-28T12:47:00+0000,438.365885,55.158333,28.6
2023-03-28T12:48:00+0000,448.951823,54.958333,28.591667
2023-03-28T12:49:00+0000,454.902344,55.1,28.508333
2023-03-28T12:50:00+0000,461.660156,55.041667,28.6
2023-03-28T12:51:00+0000,324.036458,54.95,28.658333
2023-03-28T12:52:00+0000,258.580729,55.033333,28.625
2023-03-28T12:53:00+0000,319.667969,55.091667,28.666667
2023-03-28T12:54:00+0000,244.205729,54.791667,28.75
2023-03-28T12:55:00+0000,269.114583,54.691667,28.625
2023-03-28T12:56:00+0000,348.515625,55.258333,28.5
2023-03-28T12:57:00+0000,378.496094,55.266667,28.5
2023-03-28T12:58:00+0000,366.308594,55.15,28.591667
2023-03-28T12:59:00+0000,359.635417,55.15,28.6
2023-03-28T13:00:00+0000,476.061198,55.158333,28.6
2023-03-28T13:01:00+0000,494.160156,55.258333,28.8
2023-03-28T13:02:00+0000,449.628906,54.283333,29.091667
2023-03-28T13:03:00+0000,512.936198,53.633333,29.2
2023-03-28T13:04:00+0000,534.511719,53.633333,29.25
2023-03-28T13:05:00+0000,448.170573,53.625,29.441667
2023-03-28T13:06:00+0000,410.455729,52.916667,29.5
2023-03-28T13:07:00+0000,473.613281,53.058333,29.5
2023-03-28T13:08:00+0000,549.108073,53.025,29.575
2023-03-28T13:09:00+0000,562.988281,52.4,29.741667
2023-03-28T13:10:00+0000,564.772135,52.166667,29.825
2023-03-28T13:11:00+0000,569.38151,51.791667,29.95
2023-03-28T13:12:00+0000,515.14974,51.608333,30.0
2023-03-28T13:13:00+0000,447.721354,51.625,30.0
2023-03-28T13:14:00+0000,468.658854,51.233333,29.958333
2023-03-28T13:15:00+0000,420.026042,51.716667,29.808333
2023-03-28T13:16:00+0000,338.893229,51.933333,29.725
2023-03-28T13:17:00+0000,329.544271,52.133333,29.683333
2023-03-28T13:18:00+0000,315.286458,52.258333,29.7
2023-03-28T13:19:00+0000,257.220052,51.85,29.616667
2023-03-28T13:20:00+0000,265.865885,52.325,29.366667
2023-03-28T13:21:00+0000,489.954427,53.016667,29.15
2023-03-28T13:22:00+0000,610.234375,53.241667,29.216667
2023-03-28T13:23:00+0000,398.111979,53.008333,29.4
2023-03-28T13:24:00+0000,314.257812,52.8,29.5
2023-03-28T13:25:00+0000,431.25651,52.608333,29.575
2023-03-28T13:26:00+0000,443.489583,52.183333,29.583333
2023-03-28T13:27:00+0000,535.182292,52.525,29.55
2023-03-28T13:28:00+0000,455.690104,52.308333,29.75
2023-03-28T13:29:00+0000,530.872396,51.616667,29.925
2023-03-28T13:30:00+0000,463.385417,51.258333,30.0
2023-03-28T13:31:00+0000,384.06901,51.375,30.0
2023-03-28T13:32:00+0000,242.317708,51.175,30.008333
2023-03-28T13:33:00+0000,265.865885,51.516667,29.85
2023-03-28T13:34:00+0000,430.026042,51.883333,29.691667
2023-03-28T13:35:00+0000,595.579427,51.95,29.608333
2023-03-28T13:36:00+0000,591.764323,51.933333,29.725
2023-03-28T13:37:00+0000,588.925781,51.375,29.8
2023-03-28T13:38:00+0000,594.355469,51.508333,29.883333
2023-03-28T13:39:00+0000,610.455729,51.241667,30.008333
2023-03-28T13:40:00+0000,616.523438,50.958333,30.175
2023-03-28T13:41:00+0000,619.440104,50.45,30.341667
2023-03-28T13:42:00+0000,617.1875,50.058333,30.483333
2023-03-28T13:43:00+0000,616.627604,49.925,30.5
2023-03-28T13:44:00+0000,620.598958,49.816667,30.5
2023-03-28T13:45:00+0000,623.190104,49.841667,30.533333
2023-03-28T13:46:00+0000,625.338542,50.041667,30.666667
2023-03-28T13:47:00+0000,626.621094,49.425,30.925
2023-03-28T13:48:00+0000,628.372396,48.725,31.066667
2023-03-28T13:49:00+0000,630.950521,48.891667,31.133333
2023-03-28T13:50:00+0000,631.061198,48.383333,31.291667
2023-03-28T13:51:00+0000,635.46875,48.025,31.391667
2023-03-28T13:52:00+0000,636.24349,47.983333,31.45
2023-03-28T13:53:00+0000,638.066406,47.833333,31.616667
2023-03-28T13:54:00+0000,639.674479,46.975,31.775
2023-03-28T13:55:00+0000,641.71875,46.925,31.691667
2023-03-28T13:56:00+0000,643.821615,47.35,31.6
2023-03-28T13:57:00+0000,646.458333,47.425,31.591667
2023-03-28T13:58:00+0000,648.808594,47.333333,31.433333
2023-03-28T13:59:00+0000,651.972656,48.041667,31.3
2023-03-28T14:00:00+0000,655.00651,47.941667,31.3
2023-03-28T14:01:00+0000,657.747396,47.85,31.316667
2023-03-28T14:02:00+0000,661.55599,47.608333,31.4
2023-03-28T14:03:00+0000,664.134115,47.175,31.4
2023-03-28T14:04:00+0000,666.822917,47.225,31.3
2023-03-28T14:05:00+0000,670.091146,47.591667,31.308333
2023-03-28T14:06:00+0000,671.790365,47.258333,31.366667
2023-03-28T14:07:00+0000,674.544271,47.308333,31.233333
2023-03-28T14:08:00+0000,676.24349,47.783333,31.2
2023-03-28T14:09:00+0000,680.904948,48.15,31.125
2023-03-28T14:10:00+0000,683.691406,48.458333,31.191667
2023-03-28T14:11:00+0000,686.673177,48.116667,31.358333
2023-03-28T14:12:00+0000,690.15625,47.875,31.408333
2023-03-28T14:13:00+0000,693.352865,47.508333,31.483333
2023-03-28T14:14:00+0000,697.259115,47.275,31.441667
2023-03-28T14:15:00+0000,700.299479,47.5,31.558333
2023-03-28T14:16:00+0000,703.684896,47.225,31.641667
2023-03-28T14:17:00+0000,706.770833,46.716667,31.7
2023-03-28T14:18:00+0000,710.15625,46.933333,31.725
2023-03-28T14:19:00+0000,712.526042,46.791667,31.925
2023-03-28T14:20:00+0000,716.10026,46.0,32.083333
2023-03-28T14:21:00+0000,719.147135,46.283333,32.0
2023-03-28T14:22:00+0000,721.738281,46.566667,31.9
2023-03-28T14:23:00+0000,723.613281,46.4,31.875
2023-03-28T14:24:00+0000,726.373698,46.666667,31.891667
2023-03-28T14:25:00+0000,730.527344,46.366667,32.05
2023-03-28T14:26:00+0000,734.095052,45.883333,32.291667
2023-03-28T14:27:00+0000,737.167969,45.508333,32.316667
2023-03-28T14:28:00+0000,739.244792,46.066667,32.225
2023-03-28T14:29:00+0000,741.575521,45.391667,32.4
2023-03-28T14:30:00+0000,744.746094,45.175,32.225
2023-03-28T14:31:00+0000,747.825521,46.25,32.0
2023-03-28T14:32:00+0000,751.061198,45.708333,32.116667
2023-03-28T14:33:00+0000,754.179688,45.85,32.175
2023-03-28T14:34:00+0000,756.972656,45.841667,32.391667
2023-03-28T14:35:00+0000,759.882812,44.908333,32.666667
2023-03-28T14:36:00+0000,763.404948,44.583333,32.658333
2023-03-28T14:37:00+0000,767.324219,45.275,32.483333
2023-03-28T14:38:00+0000,768.763021,45.508333,32.375
2023-03-28T14:39:00+0000,771.55599,45.2,32.283333
2023-03-28T14:40:00+0000,774.69401,45.283333,32.141667
2023-03-28T14:41:00+0000,777.207031,45.658333,32.0
2023-03-28T14:42:00+0000,779.934896,46.058333,32.058333
2023-03-28T14:43:00+0000,782.727865,45.541667,32.258333
2023-03-28T14:44:00+0000,785.390625,45.408333,32.358333
2023-03-28T14:45:00+0000,788.710938,44.983333,32.566667
2023-03-28T14:46:00+0000,792.721354,44.625,32.6
2023-03-28T14:47:00+0000,795.286458,44.808333,32.658333
2023-03-28T14:48:00+0000,798.89974,44.633333,32.8
2023-03-28T14:49:00+0000,800.078125,44.366667,32.891667
2023-03-28T14:50:00+0000,548.815104,44.225,32.983333
2023-03-28T14:51:00+0000,805.78776,43.983333,33.075
2023-03-28T14:52:00+0000,808.769531,43.775,33.2
2023-03-28T14:53:00+0000,812.838542,43.575,33.141667
2023-03-28T14:54:00+0000,814.960938,43.616667,32.966667
2023-03-28T14:55:00+0000,816.673177,44.016667,32.875
2023-03-28T14:56:00+0000,820.338542,44.025,32.958333
2023-03-28T14:57:00+0000,822.135417,43.816667,33.083333
2023-03-28T14:58:00+0000,823.476562,43.441667,33.183333
2023-03-28T14:59:00+0000,826.028646,43.008333,33.2
2023-03-28T15:00:00+0000,828.313802,43.4,33.3
2023-03-28T15:01:00+0000,831.673177,42.65,33.383333
2023-03-28T15:02:00+0000,834.199219,43.016667,33.3
2023-03-28T15:03:00+0000,837.428385,42.833333,33.4
2023-03-28T15:04:00+0000,840.416667,42.791667,33.283333
2023-03-28T15:05:00+0000,843.834635,42.883333,33.05
2023-03-28T15:06:00+0000,846.86849,43.591667,32.85
2023-03-28T15:07:00+0000,848.652344,44.025,32.925
2023-03-28T15:08:00+0000,850.292969,43.683333,33.208333
2023-03-28T15:09:00+0000,850.644531,42.641667,33.525
2023-03-28T15:10:00+0000,852.141927,42.108333,33.733333
2023-03-28T15:11:00+0000,856.113281,41.9,33.925
2023-03-28T15:12:00+0000,859.401042,41.433333,33.791667
2023-03-28T15:13:00+0000,862.708333,42.3,33.408333
2023-03-28T15:14:00+0000,864.980469,42.916667,33.333333
2023-03-28T15:15:00+0000,866.432292,42.625,33.458333
2023-03-28T15:16:00+0000,867.49349,42.375,33.5
2023-03-28T15:17:00+0000,869.661458,42.241667,33.5
2023-03-28T15:18:00+0000,871.803385,42.491667,33.441667
2023-03-28T15:19:00+0000,873.795573,42.4,33.475
2023-03-28T15:20:00+0000,877.584635,42.425,33.5
2023-03-28T15:21:00+0000,881.516927,42.341667,33.358333
2023-03-28T15:22:00+0000,884.348958,42.783333,33.2
2023-03-28T15:23:00+0000,886.699219,42.991667,33.225
2023-03-28T15:24:00+0000,887.597656,42.841667,33.416667
2023-03-28T15:25:00+0000,889.21875,42.341667,33.741667
2023-03-28T15:26:00+0000,891.888021,42.033333,34.041667
2023-03-28T15:27:00+0000,895.397135,41.475,34.391667
2023-03-28T15:28:00+0000,897.207031,40.6,34.675
2023-03-28T15:29:00+0000,898.183594,40.45,34.558333
2023-03-28T15:30:00+0000,901.432292,40.683333,34.5
2023-03-28T15:31:00+0000,903.261719,40.925,34.558333
2023-03-28T15:32:00+0000,906.145833,40.533333,34.791667
2023-03-28T15:33:00+0000,908.359375,40.016667,34.683333
2023-03-28T15:34:00+0000,910.651042,40.775,34.333333
2023-03-28T15:35:00+0000,912.49349,41.041667,34.183333
2023-03-28T15:36:00+0000,913.470052,41.725,34.058333
2023-03-28T15:37:00+0000,914.85026,41.375,34.1
2023-03-28T15:38:00+0000,915.846354,41.633333,33.983333
2023-03-28T15:39:00+0000,917.610677,41.9,33.958333
2023-03-28T15:40:00+0000,920.683594,41.916667,34.175
2023-03-28T15:41:00+0000,923.476562,41.15,34.466667
2023-03-28T15:42:00+0000,925.240885,40.758333,34.708333
2023-03-28T15:43:00+0000,926.894531,40.508333,34.8
2023-03-28T15:44:00+0000,927.545573,40.383333,34.9
2023-03-28T15:45:00+0000,928.684896,40.083333,34.833333
2023-03-28T15:46:00+0000,930.058594,40.508333,34.708333
2023-03-28T15:47:00+0000,933.138021,40.516667,34.7
2023-03-28T15:48:00+0000,934.791667,40.658333,34.75
2023-03-28T15:49:00+0000,937.213542,40.525,34.866667
2023-03-28T15:50:00+0000,938.75651,40.158333,34.841667
2023-03-28T15:51:00+0000,941.432292,40.541667,34.8
2023-03-28T15:52:00+0000,942.766927,40.4,34.683333
2023-03-28T15:53:00+0000,943.033854,40.975,34.533333
2023-03-28T15:54:00+0000,944.036458,41.125,34.791667
2023-03-28T15:55:00+0000,945.14974,40.075,35.15
2023-03-28T15:56:00+0000,945.729167,39.616667,34.991667
2023-03-28T15:57:00+0000,946.24349,40.35,34.591667
2023-03-28T15:58:00+0000,945.970052,40.683333,34.3
2023-03-28T15:59:00+0000,949.53125,41.266667,34.108333
2023-03-28T16:00:00+0000,951.692708,41.558333,34.016667
2023-03-28T16:01:00+0000,952.877604,41.791667,34.116667
2023-03-28T16:02:00+0000,955.279948,41.125,34.358333
2023-03-28T16:03:00+0000,956.549479,40.591667,34.5
2023-03-28T16:04:00+0000,958.645833,40.683333,34.5
2023-03-28T16:05:00+0000,959.752604,40.525,34.533333
2023-03-28T16:06:00+0000,960.872396,40.65,34.625
2023-03-28T16:07:00+0000,961.998698,40.391667,34.8
2023-03-28T16:08:00+0000,962.96875,40.25,34.958333
2023-03-28T16:09:00+0000,964.042969,39.85,35.108333
2023-03-28T16:10:00+0000,964.876302,40.075,35.258333
2023-03-28T16:11:00+0000,965.9375,39.683333,35.175
2023-03-28T16:12:00+0000,966.927083,40.175,34.833333
2023-03-28T16:13:00+0000,969.251302,40.825,34.8
2023-03-28T16:14:00+0000,971.796875,40.358333,34.983333
2023-03-28T16:15:00+0000,971.204427,40.025,34.925
2023-03-28T16:16:00+0000,971.25651,40.491667,34.716667
2023-03-28T16:17:00+0000,972.545573,41.016667,34.725
2023-03-28T16:18:00+0000,974.726562,40.775,35.025
2023-03-28T16:19:00+0000,974.908854,39.85,35.333333
2023-03-28T16:20:00+0000,976.497396,39.783333,35.466667
2023-03-28T16:21:00+0000,976.55599,39.5,35.675
2023-03-28T16:22:00+0000,978.828125,39.35,35.608333
2023-03-28T16:23:00+0000,979.179688,39.516667,35.6
2023-03-28T16:24:00+0000,979.199219,39.758333,35.583333
2023-03-28T16:25:00+0000,979.316406,39.4,35.708333
2023-03-28T16:26:00+0000,980.273438,39.183333,35.525
2023-03-28T16:27:00+0000,980.384115,39.825,35.4
2023-03-28T16:28:00+0000,981.770833,39.816667,35.433333
2023-03-28T16:29:00+0000,982.272135,39.375,35.558333
2023-03-28T16:30:00+0000,982.402344,39.241667,35.391667
2023-03-28T16:31:00+0000,983.046875,39.691667,35.3
2023-03-28T16:32:00+0000,984.83724,39.6,35.183333
2023-03-28T16:33:00+0000,986.269531,39.925,35.1
2023-03-28T16:34:00+0000,986.041667,40.375,35.125
2023-03-28T16:35:00+0000,986.321615,40.0,35.383333
2023-03-28T16:36:00+0000,988.43099,39.175,35.441667
2023-03-28T16:37:00+0000,989.492188,39.575,35.125
2023-03-28T16:38:00+0000,988.261719,40.25,35.016667
2023-03-28T16:39:00+0000,989.270833,39.958333,35.258333
2023-03-28T16:40:00+0000,988.554688,39.841667,35.183333
2023-03-28T16:41:00+0000,987.96224,39.966667,35.008333
2023-03-28T16:42:00+0000,988.763021,40.291667,34.9
2023-03-28T16:43:00+0000,989.641927,40.458333,34.8
2023-03-28T16:44:00+0000,990.566406,40.083333,34.891667
2023-03-28T16:45:00+0000,990.533854,40.35,34.883333
2023-03-28T16:46:00+0000,991.204427,39.983333,35.058333
2023-03-28T16:47:00+0000,990.846354,39.725,35.1
2023-03-28T16:48:00+0000,989.804688,39.741667,35.191667
2023-03-28T16:49:00+0000,990.872396,39.383333,35.366667
2023-03-28T16:50:00+0000,992.701823,39.208333,35.35
2023-03-28T16:51:00+0000,993.346354,39.525,35.291667
2023-03-28T16:52:00+0000,993.541667,39.091667,35.333333
2023-03-28T16:53:00+0000,994.147135,39.6,35.108333
2023-03-28T16:54:00+0000,994.433594,39.7,35.241667
2023-03-28T16:55:00+0000,993.059896,39.133333,35.583333
2023-03-28T16:56:00+0000,989.661458,38.683333,35.808333
2023-03-28T16:57:00+0000,988.574219,38.766667,35.975
2023-03-28T16:58:00+0000,988.020833,38.225,36.15
2023-03-28T16:59:00+0000,990.865885,37.716667,35.916667
2023-03-28T17:00:00+0000,992.532552,38.6,35.475
2023-03-28T17:01:00+0000,993.489583,38.858333,35.4
2023-03-28T17:02:00+0000,992.936198,38.891667,35.458333
2023-03-28T17:03:00+0000,992.389323,38.441667,35.5
2023-03-28T17:04:00+0000,992.519531,38.75,35.508333
2023-03-28T17:05:00+0000,992.324219,38.525,35.675
2023-03-28T17:06:00+0000,990.742188,38.341667,35.791667
2023-03-28T17:07:00+0000,988.763021,38.533333,35.741667
2023-03-28T17:08:00+0000,990.110677,38.066667,35.9
2023-03-28T17:09:00+0000,990.364583,38.25,36.108333
2023-03-28T17:10:00+0000,992.239583,37.641667,36.416667
2023-03-28T17:11:00+0000,989.186198,37.183333,36.533333
2023-03-28T17:12:00+0000,988.111979,37.658333,36.066667
2023-03-28T17:13:00+0000,989.427083,38.75,35.716667
2023-03-28T17:14:00+0000,991.40625,38.8,35.666667
2023-03-28T17:15:00+0000,990.123698,38.933333,35.416667
2023-03-28T17:16:00+0000,991.067708,39.383333,35.266667
2023-03-28T17:17:00+0000,990.755208,39.566667,35.15
2023-03-28T17:18:00+0000,990.019531,39.691667,35.266667
2023-03-28T17:19:00+0000,989.075521,39.266667,35.633333
2023-03-28T17:20:00+0000,988.007812,38.4,35.991667
2023-03-28T17:21:00+0000,987.167969,37.991667,36.183333
2023-03-28T17:22:00+0000,988.404948,37.891667,36.225
2023-03-28T17:23:00+0000,985.286458,37.791667,36.308333
2023-03-28T17:24:00+0000,984.52474,37.583333,36.333333
2023-03-28T17:25:00+0000,984.355469,37.966667,36.258333
2023-03-28T17:26:00+0000,984.108073,38.175,35.841667
2023-03-28T17:27:00+0000,984.68099,39.125,35.525
2023-03-28T17:28:00+0000,983.092448,39.533333,35.525
2023-03-28T17:29:00+0000,981.217448,39.208333,35.8
2023-03-28T17:30:00+0000,980.234375,38.516667,35.866667
2023-03-28T17:31:00+0000,978.365885,38.908333,35.733333
2023-03-28T17:32:00+0000,977.356771,39.083333,35.625
2023-03-28T17:33:00+0000,977.233073,39.4,35.683333
2023-03-28T17:34:00+0000,978.294271,38.958333,35.891667
2023-03-28T17:35:00+0000,979.205729,38.85,35.791667
2023-03-28T17:36:00+0000,979.544271,39.191667,35.483333
2023-03-28T17:37:00+0000,978.261719,39.508333,35.4
2023-03-28T17:38:00+0000,978.489583,39.708333,35.5
2023-03-28T17:39:00+0000,977.552083,38.966667,35.7
2023-03-28T17:40:00+0000,975.768229,39.333333,35.716667
2023-03-28T17:41:00+0000,974.016927,39.075,35.783333
2023-03-28T17:42:00+0000,972.526042,39.158333,35.633333
2023-03-28T17:43:00+0000,971.269531,39.358333,35.6
2023-03-28T17:44:00+0000,970.592448,39.208333,35.65
2023-03-28T17:45:00+0000,969.361979,39.108333,35.758333
2023-03-28T17:46:00+0000,968.932292,38.816667,35.916667
2023-03-28T17:47:00+0000,967.80599,38.541667,36.05
2023-03-28T17:48:00+0000,967.49349,38.591667,36.0
2023-03-28T17:49:00+0000,963.144531,38.525,35.983333
2023-03-28T17:50:00+0000,960.384115,38.858333,35.775
2023-03-28T17:51:00+0000,956.393229,39.225,35.55
2023-03-28T17:52:00+0000,956.653646,39.308333,35.45
2023-03-28T17:53:00+0000,959.121094,39.633333,35.316667
2023-03-28T17:54:00+0000,958.105469,39.675,35.508333
2023-03-28T17:55:00+0000,959.453125,39.0,35.633333
2023-03-28T17:56:00+0000,960.384115,39.108333,35.7
2023-03-28T17:57:00+0000,959.518229,38.925,35.8
2023-03-28T17:58:00+0000,958.886719,39.2,35.975
2023-03-28T17:59:00+0000,953.60026,38.283333,36.216667
2023-03-28T18:00:00+0000,949.824219,37.975,36.45
2023-03-28T18:01:00+0000,946.126302,37.6,36.483333
2023-03-28T18:02:00+0000,945.338542,37.783333,36.325
2023-03-28T18:03:00+0000,946.992188,38.266667,36.25
2023-03-28T18:04:00+0000,948.671875,38.083333,36.416667
2023-03-28T18:05:00+0000,945.77474,37.8,36.6
2023-03-28T18:06:00+0000,942.174479,37.65,36.733333
2023-03-28T18:07:00+0000,942.063802,37.108333,36.8
2023-03-28T18:08:00+0000,942.747396,37.0,36.783333
2023-03-28T18:09:00+0000,938.450521,37.2,36.566667
